1963636,Minty,Catlin,2,2019,07,15,0750000,0338,01,000018467,000913192,0
1582886,Zealander,Blair,3,2018,11,01,0750000,0440,02,000093240,000249949,0
4302499,Goad,Ciro,3,2019,01,15,1000000,0635,02,000081213,000462000,0
0105742,McSwan,Manon,2,2018,03,01,0750000,0506,01,000004820,000954483,0
5860288,MacLure,Cecil,1,2018,11,01,1000000,0814,02,000027474,000336842,0
5905176,Blundon,Carmon,1,2019,02,15,0750000,0739,02,000041196,000648232,0
7638771,McBain,Pippa,1,2020,09,15,1000000,0668,02,000002405,000619779,0
9515703,Cheetam,Gualterio,1,2020,07,15,1000000,0007,01,000028704,000299522,0
9683386,Peggs,Humbert,3,2018,09,01,0750000,0062,02,000037489,000725480,0
3229636,Belham,Skell,2,2018,02,15,1000000,0379,02,000058779,000217669,0
3015227,Rowena,Liza,3,2020,03,15,0750000,0941,02,000032839,000082340,0
3587410,Feria,Chrysler,1,2020,01,15,1000000,0642,01,000078297,000580970,0
3832521,Aughton,Maude,2,2018,11,01,1000000,0535,01,000047793,000206188,0
0146825,Conklin,Cornie,3,2019,09,01,1000000,0301,02,000055681,000928483,0
8376073,Tenwick,Toma,2,2019,08,15,1000000,0207,01,000064703,000990878,0
4904761,Witherbed,Bettina,1,2020,12,15,1000000,0347,01,000041784,000091889,0
4958065,Newall,Blithe,1,2020,12,15,1000000,0341,01,000004646,000804872,0
2041369,Syder,Bartolomeo,3,2020,08,01,1000000,0116,01,000087765,000987426,0
0807161,Doubrava,Tarra,3,2019,09,15,0750000,0516,02,000089888,000330138,0
7810408,Mc Kellen,Shandeigh,3,2019,09,01,0750000,0457,01,000024462,000915437,0
2342893,Pabel,Seline,3,2018,12,01,1000000,0062,02,000048924,000213721,0
7915948,Cryer,Jerrilyn,3,2018,02,15,0750000,0622,02,000013989,000756539,0
7337835,Usher,Nickie,2,2018,12,15,0750000,0043,02,000039220,000286273,0
4144284,Linfoot,Bethany,1,2020,10,01,0750000,0824,01,000053637,000712086,0
9635415,McKane,Emmalyn,1,2019,07,15,0750000,0886,01,000063677,000459703,0
1345991,De Fraine,Anthiathia,1,2019,02,15,1000000,0136,01,000075258,000156132,0
9899002,Mac Geaney,Sasha,3,2018,04,01,0750000,0626,01,000094300,000602223,0
1359293,Leopard,Edan,1,2019,10,15,0750000,0733,01,000067069,000861975,0
6635968,Harbisher,Dean,2,2019,05,01,1000000,0960,02,000004646,000510724,0
7824918,Gullick,Melosa,2,2020,09,01,0750000,0797,02,000082985,000368300,0
8823241,Gyrgorcewicx,Libbey,2,2020,01,01,1000000,0415,01,000056847,000358201,0
4028140,Fairbeard,Kirk,2,2020,03,01,0750000,0708,02,000049874,000886760,0
5980415,Scawton,Corrie,2,2019,02,01,1000000,0615,02,000044052,000645852,0
9158364,Mosley,Levi,2,2019,01,01,1000000,0131,02,000001095,000317938,0
5507101,Elix,Alethea,3,2020,01,15,1000000,0452,02,000094816,000602002,0
4873518,Boase,Matty,2,2018,07,15,0750000,0815,01,000092055,000923426,0
2876906,Reims,Jessamine,2,2020,08,15,1000000,0544,01,000033676,000828137,0
9378982,Maguire,Aarika,2,2019,09,01,1000000,0102,01,000072075,000090811,0
5797627,Nind,Shell,2,2020,04,01,1000000,0458,01,000076411,000266917,0
5542933,Coraini,Elicia,2,2018,09,15,0750000,0653,02,000023421,000629853,0
5326682,Duddell,Kendall,2,2018,11,01,0750000,0659,01,000077093,000465524,0
6916179,Westfield,Olive,1,2018,12,01,0750000,0091,02,000020242,000119467,0
6797837,Walkingshaw,Andreas,3,2020,05,01,1000000,0939,01,000058893,000668021,0
5540337,Girardy,Carola,1,2020,01,15,0750000,0933,02,000025641,000371245,0
9302899,Nowakowski,Jakob,1,2020,01,01,1000000,0533,02,000053722,000304448,0
8845198,Joost,Emelina,1,2019,02,15,0750000,0910,02,000094498,000058716,0
5773365,Laweles,Nomi,1,2019,12,15,1000000,0462,01,000085734,000637553,0
8288832,Fielden,Patrica,3,2018,08,01,0750000,0449,01,000076272,000083951,0
4755347,Poag,Clem,1,2019,01,15,1000000,0308,01,000036245,000881234,0
1595940,Simmank,Zachery,3,2020,07,01,0750000,0107,01,000023618,000312763,0
3294123,Patifield,Ben,3,2020,10,15,1000000,0843,02,000040494,000237456,0
0073495,McOwen,Lewes,3,2018,11,01,1000000,0364,01,000090224,000616432,0
6512748,Delbergue,Cherri,3,2020,10,01,1000000,0587,02,000032949,000095024,0
1987555,Rayburn,Gray,3,2018,04,15,1000000,0292,01,000019783,000732696,0
4635342,Portsmouth,Bev,3,2020,02,15,1000000,0169,02,000057803,000526936,0
4060909,Vasyukhnov,Willie,3,2020,07,01,0750000,0896,01,000097133,000307175,0
1947949,McLeary,Kalila,2,2018,11,15,1000000,0115,01,000010301,000145056,0
6848262,Wiggins,Rudolf,3,2020,02,15,1000000,0845,01,000080693,000238180,0
3885377,Jeanel,Delilah,2,2018,04,01,1000000,0744,02,000088860,000128190,0
8834510,Petrozzi,Briana,1,2020,11,15,0750000,0284,02,000008152,000194042,0
6097444,Seamons,Ivy,3,2018,11,15,1000000,0889,02,000000671,000649253,0
7125343,Tesseyman,Shae,2,2020,04,15,0750000,0676,01,000073601,000339581,0
7636026,Begin,Lois,3,2020,11,15,1000000,0541,02,000009181,000097182,0
8856587,Lucas,Cassandra,1,2018,04,01,1000000,0402,02,000096960,000814214,0
1180320,Pavese,Glad,3,2018,06,15,0750000,0858,01,000013243,000067139,0
0258534,Jearum,Frederico,3,2020,04,15,0750000,0394,01,000014964,000472153,0
4972105,Fish,Otis,3,2018,04,15,0750000,0286,02,000054282,000933109,0
7222938,Bazelle,Nikki,1,2019,01,01,1000000,0480,02,000015727,000271107,0
7594784,Mowsley,Mandie,3,2019,03,01,1000000,0431,02,000020220,000335123,0
0917836,Winfrey,Celka,3,2019,09,01,1000000,0805,02,000056096,000618850,0
4807879,McDonagh,Ingemar,2,2019,12,01,1000000,0178,01,000077741,000228154,0
1196020,Farebrother,Kyle,3,2020,10,15,1000000,0848,02,000020373,000833875,0
1410604,M'Barron,Ynes,3,2018,03,15,0750000,0796,02,000072299,000329256,0
0157678,Dowling,Celestia,2,2020,03,01,0750000,0087,01,000039379,000673967,0
0625918,Montrose,Frasquito,1,2019,11,01,1000000,0519,02,000050689,000634152,0
3315599,Trebilcock,Vasilis,2,2020,08,15,0750000,0556,02,000005396,000767087,0
8597948,Van Hove,Luigi,2,2018,03,01,0750000,0102,01,000045016,000913285,0
2400980,Morigan,Althea,1,2020,08,01,1000000,0174,02,000086853,000426868,0
0543609,Dickerson,Justine,1,2020,08,01,0750000,0292,02,000047518,000371401,0
5304964,Senner,Ruddy,1,2018,09,01,0750000,0725,02,000020920,000401442,0
4585982,Pirdy,Diarmid,1,2019,06,15,0750000,0842,01,000037682,000416590,0
9585116,Dwyr,Israel,2,2018,09,01,0750000,0652,01,000048960,000304018,0
3683519,Mouncey,Elyse,1,2019,02,01,0750000,0787,01,000022635,000810127,0
3225142,Braven,Lari,3,2019,07,01,0750000,0608,01,000065877,000630611,0
4307660,Yosselevitch,Marty,2,2020,05,01,0750000,0981,01,000051944,000433194,0
5669252,Reily,Blaire,1,2019,01,15,1000000,0304,02,000088638,000709889,0
6099120,Ellgood,Aeriela,1,2019,10,01,0750000,0426,01,000002476,000006031,0
1595532,Wolledge,Lorine,2,2020,08,15,1000000,0060,01,000055453,000511839,0
4871714,Bourdice,Che,2,2018,08,15,1000000,0103,01,000068157,000705585,0
0984742,Arpe,Waylen,3,2019,11,15,0750000,0517,02,000025770,000098640,0
2008326,Cordingly,Rosaline,3,2020,09,15,0750000,0218,02,000085853,000664706,0
8098709,Doley,Maryjane,2,2020,10,15,1000000,0635,02,000059574,000385446,0
3904519,Wiltshire,Ernesto,3,2019,12,01,0750000,0412,02,000083915,000771619,0
7537247,Guerrin,Eleonora,3,2020,10,15,1000000,0356,01,000067046,000645657,0
3083051,Lain,Lorraine,1,2020,07,15,1000000,0653,02,000070837,000721689,0
0880137,Sweeten,Jordain,2,2019,03,15,1000000,0936,02,000040218,000819897,0
8536745,Astley,Nate,2,2018,04,01,0750000,0626,01,000027787,000206036,0
5527269,Jakoviljevic,Homer,2,2020,11,01,1000000,0196,02,000017375,000572994,0
6114377,Tudhope,Lorilee,2,2020,08,01,1000000,0542,01,000039697,000231397,0
7076159,McGrail,Renault,1,2019,05,15,1000000,0475,01,000042040,000952642,0
9206516,Dowtry,De witt,1,2018,12,01,1000000,0344,02,000026976,000909080,0
9787875,Bottleson,Hadley,1,2019,02,15,0750000,0885,02,000096246,000614817,0
2396362,d'Escoffier,Alyosha,1,2020,08,01,0750000,0481,01,000089802,000946093,0
3040516,Kyteley,Adelaide,3,2020,12,15,0750000,0063,01,000008212,000979007,0
7283927,Lefever,Mirabelle,3,2020,05,15,0750000,0247,02,000028587,000044371,0
2204738,Finlay,Craggy,3,2018,08,15,0750000,0988,02,000069878,000976155,0
9170736,Le feaver,Barclay,3,2020,07,01,0750000,0189,02,000010304,000393070,0
4548622,Recher,Eada,2,2020,06,01,1000000,0701,02,000027995,000028066,0
9934250,Pickaver,Granger,1,2018,11,01,1000000,0565,02,000095008,000455672,0
9080363,Farraway,Ashil,3,2019,07,01,0750000,0885,02,000091721,000582310,0
9119868,Tofanini,Shanna,3,2018,11,15,1000000,0509,02,000039829,000350102,0
9900209,Handford,Briny,3,2019,12,01,0750000,0049,01,000010577,000175978,0
0542445,Zumbusch,Danya,1,2019,04,01,0750000,0540,02,000027238,000890932,0
2790596,Haddy,Clementia,2,2020,07,15,1000000,0827,02,000062124,000412174,0
6905347,Roddick,Marmaduke,1,2020,11,01,0750000,0711,02,000013550,000744100,0
3930926,Phaup,Gannon,3,2020,05,15,1000000,0636,01,000008176,000849684,0
6569109,Twinborough,Rudd,1,2020,02,01,0750000,0567,02,000081279,000296104,0
8931934,Duferie,Desiri,1,2019,07,01,1000000,0823,01,000095910,000922547,0
8557448,Hynde,Mommy,2,2019,01,01,0750000,0743,01,000041734,000258099,0
8440277,Besnardeau,Simonette,1,2019,04,01,1000000,0699,02,000046128,000295370,0
0401593,Britian,Holly,1,2019,07,15,0750000,0366,01,000065763,000687074,0
9072350,Castellone,Frederik,3,2020,07,15,1000000,0939,01,000067184,000439512,0
7937650,Davydychev,Virgina,3,2018,04,15,0750000,0098,02,000075051,000016372,0
1877966,Wrettum,Nanine,3,2020,06,15,1000000,0939,02,000040912,000018851,0
7652682,Birtchnell,Tamas,1,2018,10,01,0750000,0855,01,000032434,000091715,0
6221766,O'Fairy,Christabella,1,2018,08,15,0750000,0660,01,000036820,000615961,0
1512469,Cobbald,Dylan,1,2018,10,01,0750000,0364,01,000059619,000158500,0
4540225,Jenne,Talya,3,2020,04,15,1000000,0809,01,000095420,000970753,0
1925786,Reany,Hobey,1,2018,06,15,1000000,0748,02,000045866,000323811,0
8812789,Stonhard,Marcie,1,2019,07,15,1000000,0387,02,000097988,000984276,0
9318964,Biermatowicz,Skylar,1,2019,08,01,1000000,0726,01,000072345,000280846,0
9658663,Loughhead,Tracey,3,2018,09,15,0750000,0285,02,000098061,000962206,0
4664699,Jarad,Frazier,3,2020,11,15,1000000,0812,01,000022465,000869232,0
4255754,Ricoald,Chandler,1,2018,01,15,1000000,0054,02,000004722,000692427,0
0857801,Enbury,Ottilie,2,2018,04,15,1000000,0036,02,000081356,000234882,0
0359473,Stichall,Ortensia,2,2020,06,01,1000000,0713,02,000024992,000453638,0
6309193,Brower,Clarie,1,2018,11,15,1000000,0239,02,000009703,000085181,0
4982826,Agates,Vitoria,1,2018,11,01,1000000,0319,01,000021103,000983784,0
9717113,Betancourt,Rutherford,1,2020,01,15,0750000,0129,02,000015111,000508397,0
0632455,Brumbie,Cammy,3,2019,11,15,0750000,0625,02,000031056,000526776,0
8246235,Galway,Thomasina,1,2020,01,15,1000000,0713,01,000016743,000508618,0
0131071,Simmonite,Vernen,2,2018,10,15,0750000,0678,02,000043929,000292856,0
1156015,Cumbers,Abra,3,2019,07,01,1000000,0315,02,000022430,000006614,0
9185271,Mousley,Arleyne,2,2018,01,01,1000000,0954,02,000019490,000681945,0
2960046,Hexter,Junette,2,2019,08,15,1000000,0253,01,000023944,000851946,0
0865176,Liddiatt,Harlan,2,2018,07,01,0750000,0074,01,000088896,000471243,0
4176561,Lotze,Merrel,2,2018,10,15,0750000,0143,02,000084926,000201137,0
9361211,MacDiarmid,Gayla,1,2019,04,01,0750000,0475,01,000067743,000537675,0
5735871,Bergeon,Blair,2,2020,09,01,0750000,0821,01,000095401,000724124,0
8124537,Pentony,Barret,2,2019,03,01,0750000,0697,01,000073149,000423720,0
7196883,Keddey,Dalli,2,2018,02,01,0750000,0893,02,000001137,000819880,0
8803886,Benbow,Damiano,3,2020,04,15,0750000,0050,02,000037123,000588662,0
0236293,Tellwright,Cymbre,2,2020,12,15,0750000,0530,02,000080882,000616988,0
3775347,Gartrell,Johann,1,2018,11,01,1000000,0820,02,000043857,000610974,0
4186874,Baxill,Luelle,2,2019,08,01,1000000,0222,01,000068188,000426943,0
1599480,Giberd,Adah,1,2018,03,15,1000000,0126,02,000015439,000267792,0
5585692,Shevels,Darin,2,2018,04,01,1000000,0779,02,000062903,000318939,0
5958288,Herculson,Jillana,2,2018,11,01,0750000,0284,01,000034647,000658341,0
9545087,Mongin,Felicdad,2,2019,06,15,1000000,0376,01,000029756,000927812,0
1162592,Stratley,Willette,2,2019,11,01,1000000,0007,02,000060411,000291007,0
0188087,Velden,Madlen,3,2019,12,15,1000000,0956,02,000035690,000176757,0
8647017,Gentreau,Say,2,2020,12,15,1000000,0055,01,000027701,000170468,0
9889540,Karpov,Dorri,3,2018,03,01,0750000,0466,02,000082081,000678064,0
4278987,Honywill,Jenine,2,2019,03,15,0750000,0249,02,000087847,000382443,0
5888772,Pattemore,Hedwig,3,2019,07,01,0750000,0223,02,000031841,000779235,0
2644986,Oaker,Mimi,3,2018,03,15,1000000,0094,02,000096372,000646094,0
2640806,Bullman,Corilla,1,2018,12,15,0750000,0577,01,000073496,000973109,0
0871272,Benion,Theo,3,2018,11,15,0750000,0879,01,000018516,000570661,0
